twitterID,text,retweet_count,favorite_count,created_at,location,source
Golf,US programme to put focus on golf in Donegal - Tourism Ireland invited Matt Ginella from the NBC Golf Channel t... https://t.co/hZfOBkTPL7,0,0,2017-08-04 06:30:48,Golf Tournaments,Hootsuite
Fundraising Ideas,Samaritans take to the streets for fundraising day https://t.co/mBnftDYcS7,0,0,2017-08-04 06:30:43,,Hootsuite
Diane,RT @Steve_JKPbooks: The Independent: UK's first nationwide 'quiet hour' to be held to help people with autism. https://t.co/QwWoSU2YRm,11,0,2017-08-04 06:29:39,"Plymouth, England",Twitter for iPhone
ej gaming,I liked a @YouTube video https://t.co/9zb0Y7bsNl (REVENGE ON GOOGLE) DO NOT MAKE GOOGLE HOME VOODOO DOLL AT 3:00 AM *THIS IS WHY*,0,0,2017-08-04 06:28:51,,Google
SevaPay,Samaritans take to the streets for fundraising day https://t.co/kZb0R4Xt97 #fundraising,0,0,2017-08-04 06:28:04,USA,dlvr.it
duchesne,"RT @GoogleUK: Introducing Google Home. It's your own Google, always ready to help. For £129 RRP. https://t.co/tU1VI2Q9n0",392,0,2017-08-04 06:27:29,Liège,Twitter Web Client
hjstella_home,"Moltres raid has started 2.6km (SE) away, til 17:24:19 (1h 57m). https://t.co/E0DRWbwUNZ",0,0,2017-08-04 06:26:55,,pokealarm_hjstella
Kindle tech support,Google’s Home speaker can now make phone calls - https://t.co/3xySQoMCdM https://t.co/CMcfk63MSl,0,0,2017-08-04 06:24:58,"San Jose, CA",Tumblr
🐈nyangi,"RT @suganightsdream: [PH GO🇵🇭] NyanGi doll by @nyangi_doll 
Php 1,20""
📆 07/28-09/23
Meow meow! 8 slots left! Bring him home~

Order form: h…",4,0,2017-08-04 06:23:52,realfurrysclub@gmail.com,Twitter for Android
Earn Extra Income,People work through the heat to bring home a paycheck https://t.co/oumFiPcqTv,0,0,2017-08-04 06:22:17,Southwest USA,IFTTT
Earn Extra Income,Report: $15k in jewelry vanishes from Bluffton home https://t.co/FyHRcIGJPu,0,0,2017-08-04 06:22:17,Southwest USA,IFTTT
Shane Jennings,RT @Steve_JKPbooks: The Independent: UK's first nationwide 'quiet hour' to be held to help people with autism. https://t.co/QwWoSU2YRm,11,0,2017-08-04 06:21:22,Jersey - Channel Islands,Twitter for iPhone
Brian Read,"Just posted! Google Home and an Android Phone or Tablet - Setup, Multi-User Setup, and Music Casting
https://t.co/QBerjUny2r",0,0,2017-08-04 06:21:16,"Edmonton, Alberta",Crowdfire - Go Big
hjstella_home,"Dratini (16%/3/4/0/CP 10/Lvl 1) has appeared 1.6km (SE) away, til 15:48:28 (29m 3s). https://t.co/HxFFh4peY7",0,0,2017-08-04 06:19:25,,pokealarm_hjstella
Takahiro Terasawa,"RT @GoogleMapsAPI: After 2 years in the making, the new #GoogleEarth offers interactive ways to explore, learn and share. Check it out: htt…",70,0,2017-08-04 06:19:19,"Meguroku, Tokyo",Twitter Web Client
Baseball Dispatch,20-year-old Ozzie Albies became the first Major Leaguer born in 1997 to hit a home run https://t.co/nEq20dZKBy,0,0,2017-08-04 06:17:07,"Connecticut, USA",IFTTT
Kathy Hardess,5 Google Home tips for people who love music - CNET - Other than sounding surprisingly good for such a small sp... https://t.co/fs10V0Ia54,0,0,2017-08-04 06:16:44,United States,Hootsuite
Home Improvement Tip,"Bluebook Selected by Angie's List to Provide Localized, Detailed Home Improvement Project Cost ... https://t.co/vlxCFL3N6L",0,0,2017-08-04 06:16:08,"Las Vegas, NV",IFTTT
Caribbean Reggae,Hip Hop Hollywood Three Houses Down drop brand new infectious reggae anthem https://t.co/vEnFPuEoXg,0,0,2017-08-04 06:16:04,,Hootsuite
All_the_Rage,"@ITHINGS4 launchs the best #LED Strip w/ Alexa, Google Home &amp; IFTTT =&gt; #DLIGHT4 campaign starts soon on #kickstarter https://t.co/qUrvF3oPGJ",0,0,2017-08-04 06:14:57,,Twitter Web Client
Anthippi Harou 💻,RT @sarahdateechur: Just made a major update to my #t3pgcps website https://t.co/TDYfeqyRWD! Added webinars and upcoming events. Please che…,3,0,2017-08-04 06:14:54,Athens,Twitter for Android
All_the_Rage,"look this easy to install #LED Strip #Alexa #Google Home &amp; #IFTTT , #DLIGHT4 campaign soon to launch on #kickstarter https://t.co/qUrvF3oPGJ",0,0,2017-08-04 06:14:49,,Twitter Web Client
All_the_Rage,"RT @IThings4: LED Strip Lights made easy ! ready for Alexa, Amazon Echo Dot, Google Home, IFTTT by DLIGHT4 LED https://t.co/jMpNQkJzio",1052,0,2017-08-04 06:14:32,,Twitter Web Client
Raymon B,"I am going to win a Google Home, and you could too! @geekslifenet @impartialgeek https://t.co/bBbP3pym5A #geekslife",0,1,2017-08-04 06:14:27,,Twitter Web Client
Raymon B,I am trying to win a Google Home from @impartialgeek #geekslife https://t.co/bBbP3pym5A,0,0,2017-08-04 06:13:05,,Twitter Web Client
taxreformPH,"Senators head home, block Trump recess appointments https://t.co/Fsj04BOnUm",0,0,2017-08-04 06:11:35,Republic of the Philippines,IFTTT
hjstella_home,"Larvitar (62%/13/6/9/CP 664/Lvl 28) has appeared 1.4km (S) away, til 15:38:42 (28m 58s). https://t.co/kNDYkK8IKB",0,0,2017-08-04 06:09:44,,pokealarm_hjstella
Paul F. Brown,@LifeBeyondD  Hi Dr Eben &lt;3 msg &amp; share at https://t.co/O9maSUDhBa &amp; https://t.co/i0nlCfIC2E  Come 2 the jubilee https://t.co/71yADi6kJV,0,0,2017-08-04 06:09:22,"Quincy, Ma. USA",Twitter Web Client
Home Improvement Tip,What Is Section 504? Home Improvement Grants and Loans to Modernize Your Home https://t.co/ez99Tn0lWE,0,0,2017-08-04 06:08:24,"Las Vegas, NV",IFTTT
Stanly V,"I am going to win a Google Home, and you could too! @geekslifenet @impartialgeek https://t.co/9V3krFjhGS #geekslife",0,0,2017-08-04 06:08:11,,Twitter Web Client
Stanly V,I am trying to win a Google Home from @impartialgeek #geekslife https://t.co/9V3krFjhGS,0,0,2017-08-04 06:07:37,,Twitter Web Client
isabelle kemper,"RT @Gail7175: Every Friday during the killing season @#FaroeIslands Please join us 
#OpKillingBay #EU 
https://t.co/lWox8Pom9N … https://t.…",1,0,2017-08-04 06:03:16,,Twitter for iPhone
marching,"#USA #justice?
#court case against #EmoryUniversity (#Atlanta) was dismissed by two Emory-graduated #judges.
#news… https://t.co/ZI7BLF96ZG",0,0,2017-08-04 06:01:58,,Postcron App
OmtÖcknad Swede,"IKEA Solar Panels Go on Sale in UK - The European nation is now offering solar panels for your home, adding tha... https://t.co/sijgQCS1Ro",0,0,2017-08-04 06:01:19,Worldwide,Hootsuite
Arjen van Berkum,"Google Home adds multiple user support 
 https://t.co/VNA4oIT5iI",0,0,2017-08-04 06:00:43,Delft NL,BleupagePro
work from home,"Automated Softwares Changes Amazon, eCommerce, YouTube, Google, ClickBank &amp; JVZoo Free Traffic… https://t.co/mj76FEc1h6",0,0,2017-08-04 06:00:36,home busines & marketing,Work From Home Online
Outdoor Buffs,Leah Kirchmann: No place like home #cycling https://t.co/AqBW5CrSdG,0,0,2017-08-04 06:00:09,Washington State,Outdoor Buffs
Andy Burton,Home energy saving tips for the summer can add up big https://t.co/PQh4AtWoLB,0,0,2017-08-04 05:59:10,"Grimsby, England",dlvr.it
MobilityScooterSpain,Home energy saving tips for the summer can add up big https://t.co/EZhEUgeU22,0,0,2017-08-04 05:59:10,"Jacarilla, España",dlvr.it
ludovic choupo,Melissa Gorga wears a pineapple-print swimsuit for home photo shoot https://t.co/qdUOquu9nj via https://t.co/UXOto3DxKJ,0,0,2017-08-04 05:57:51,,Twitter for Android
Sean Whetstone,"Super Micro Computer, Inc. Announces 4th Quarter 2017 Financial Results https://t.co/ROUKCQCGVE #GreenIT",0,0,2017-08-04 05:57:02,London,dlvr.it
Spencer & Porter,Guile from Street Fighter now sells hair gel in Japan https://t.co/5h2ffgyD84 #hairstyle,0,0,2017-08-04 05:55:22,,IFTTT
Kelly Ellis,@caseyrosenthal @sgmansfield Yeahhhh I did the Google shuttle. It was still three hours of my life every day. When… https://t.co/FfcwsRbbRp,0,1,2017-08-04 05:55:21,San Francisco,Twitter for Android
Uber Geek,RT @CNET: 5 ways Google Home is awesome for playing music https://t.co/Aa6ERiyuV0 https://t.co/BWBZTPoFI2,14,0,2017-08-04 05:51:59,worldwide,RoundTeam
Lisa Martin,@khoath i baught one i disided to say mum can kill me when she gets home  google home that is wish you could do… https://t.co/pT5iu9tuXl,0,0,2017-08-04 05:51:21,your bathroom mirror,TW Blue
hjstella_home,"Tyranitar raid has started 991.6m (NW) away, til 16:32:59 (1h 42m). https://t.co/0JiDcaenPS",0,0,2017-08-04 05:50:50,,pokealarm_hjstella
Lene Sandkvist,"RT @GoogleUK: Introducing Google Home. It's your own Google, always ready to help. For £129 RRP. https://t.co/tU1VI2Q9n0",392,0,2017-08-04 05:50:29,"Oslo, Norway",Twitter Web Client
hjstella_home,"Moltres raid has started 2.2km (SE) away, til 16:39:07 (1h 49m). https://t.co/nATZnziZpd",0,0,2017-08-04 05:49:41,,pokealarm_hjstella
hjstella_home,"Dratini (49%/8/2/12/CP 495/Lvl 23) has appeared 1.8km (SE) away, til 15:18:45 (29m 13s). https://t.co/FvgpG6NwV2",0,0,2017-08-04 05:49:32,,pokealarm_hjstella
robocarz,Silicon Valley talent war has Toyota seeking techies at home https://t.co/zGgHjpdic7 #autonomous #tech,0,0,2017-08-04 05:48:55,,dlvr.it
rnsills,How to Buy Things With Google Home https://t.co/n1z28gM2p5,0,0,2017-08-04 05:47:02,"London, England",Prescieŋt Info
Fitness & Health,https://t.co/2uFRQbrDVW Giving to Others Makes You Happy - By Dr. Mercola Fewer than 1 in 3 Americans say they ... https://t.co/vMQh1dWZfn,0,0,2017-08-04 05:45:41,Heart of America,Hootsuite
Where Did My Life Go,"Memoir News: Ermahgerd You Guys, Joanna Gaines Is Releasing a New Home Design Book! https://t.co/gTKeZJKTGP",0,1,2017-08-04 05:45:33,"Miami, FL",Hootsuite
The Franchisee,Diversified Restaurant Holdings Reports Second Quarter 2017 Results https://t.co/wWnW9jK7cT,0,0,2017-08-04 05:45:28,,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW The Destructive Cheesing of America - By Dr. Mercola Today we know that trading saturat... https://t.co/EjUutOpUC4,0,0,2017-08-04 05:45:26,Heart of America,Hootsuite
Homegrown Security,JSO: Man arrested after 56 marijuana plants found inside home https://t.co/n6Er9cCui1,0,0,2017-08-04 05:45:26,United States.,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW Developments in Chemical Biotechnology Continue to Threaten Environmental and Human Hea... https://t.co/JXxh4OQPoS,0,0,2017-08-04 05:45:21,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW Successful Vitamin D Project Aims to Change Standard of Care for Pregnant Women Across ... https://t.co/rUNj96Ycqk,0,0,2017-08-04 05:45:18,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW Marvelous Moringa Pesto Recipe: A Timeless Classic With a Healthy Twist https://t.co/9AhO1AuoB8,0,0,2017-08-04 05:45:13,Heart of America,Hootsuite
Fitness & Health,"https://t.co/2uFRQbrDVW How the Obesity Epidemic Got Started, and How We Can End It https://t.co/SOKcDwAhyz",0,0,2017-08-04 05:45:09,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW What a Hunter-Gatherer Diet Does to the Body in Just 3 Days https://t.co/WKZs4DHRYN,0,0,2017-08-04 05:45:05,Heart of America,Hootsuite
Smart City Feed 🤖,RT @UrbanVN: Alibaba Group Forms Partnership with Macau SAR Government to Drive Smart City Development ... goal to turn Macau i… https://t.…,1,0,2017-08-04 05:45:03,,SCBotBackend
Fitness & Health,https://t.co/2uFRQbrDVW How Video Games Affect Your Brain - By Dr. Mercola Video gaming is an incredibly popula... https://t.co/O9MhNLac9F,0,0,2017-08-04 05:45:02,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW Should You Microwave Your Underwear? - By Dr. Mercola Washing your clothes may not be a... https://t.co/oG42Shvje2,0,0,2017-08-04 05:44:57,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW New CDC Director Supports Soda Industry Science https://t.co/heZEC1bhKd,0,0,2017-08-04 05:44:50,Heart of America,Hootsuite
Fitness & Health,https://t.co/2uFRQbrDVW Coffee Leads to Longer Life - By Dr. Mercola What would you find if you followed three ... https://t.co/3kvyQ2CvPJ,0,0,2017-08-04 05:44:45,Heart of America,Hootsuite
Judi Damon,Win this Google Home smart speaker system! Thanks @stephenpenhale1 and @appzthatrock: Enter now! https://t.co/x9oTRHCx6H,0,0,2017-08-04 05:44:02,"Perth, Western Australia",Twitter Web Client
Jukebox Solutions,Here mobile phone app to control your JUKEBOX from any mobile device anywhere in you home. https://t.co/1lRJ8GcoJ4,0,0,2017-08-04 05:43:59,Liverpool,Facebook
Xalaga,@Z_Cooperstown Google music. Because it comes with YouTube red and works perfect with Google home and Alexa.,0,1,2017-08-04 05:42:58,Earth,Twitter for Android
the VitaGuys,"RT @HealthRanger: Roomba pursuing plan to share 3D maps of your private home with Google, Apple and Amazon https://t.co/fOlL8KjYd8 #RejectT…",29,0,2017-08-04 05:42:29,"Vancouver, Washington",Twitter Web Client
Colin H,"#BIG_BROTHER #ROBOTS: Roomba pursuing plan to share 3D maps of your private #home with #Google, #Apple and #Amazon – https://t.co/2kOlHXAfhZ",0,0,2017-08-04 05:42:13,UK- Wales,Twitter Web Client
Kristi weiss,Google Home Giveaway https://t.co/KhdxHBq8mR,0,0,2017-08-04 05:41:46,Colorado ,Twitter Web Client
✨tin✨,"[PH GO🇵🇭] NyanGi doll by @nyangi_doll 
Php 1,20""
📆 07/28-09/23
Meow meow! 8 slots left! Bring him home~

Order form… https://t.co/DAHwgyuALS",4,2,2017-08-04 05:40:46,Under kyungmin's blue skirt,Twitter for iPhone
UrbanVN,Alibaba Group Forms Partnership with Macau SAR Government to Drive Smart City Development ... goal to turn Macau i… https://t.co/k7MvTpBFCi,1,0,2017-08-04 05:40:22,"Vancouver, British Columbia",IFTTT
Sakshi Rawat,5 Google Home tips for people who love music - https://t.co/s8iOgNXgUQ via https://t.co/tjdZHB19k4,0,0,2017-08-04 05:40:08,"New Delhi, India",Twitter Web Client
IG: Serahlicious🇰🇪,"The question is, what do you google at home? 😅 https://t.co/Xf9WnUwgmA",0,0,2017-08-04 05:39:50,"Johannesburg, Gauteng",Twitter for iPhone
LordPrettyFlacko,Why is the Google on my workstation showing things I Google when I'm home https://t.co/8FZIQlfjMf,1,0,2017-08-04 05:37:24,"Pretoria, South Africa",Twitter for Android
Ryan Pace,"RT @benchmarkmin: 18th lithium ion battery megafactory in pipeline,@benchmarkmin data&gt; Germany to Take on Tesla w Gigafactory Rival https:/…",24,0,2017-08-04 05:37:22,"Utah, USA",Twitter for iPhone
Jim Dobson,"RT @TheLuxeWorld: Inside the Verdura Resort in Sicily, home to Google's Annual Elite Summer Camp https://t.co/i4l1CZXj1P https://t.co/kWzJZ…",11,0,2017-08-04 05:37:10,Instagram: officialjimdobson,Twitter for iPhone
hjstella_home,"Houndoom (60%/11/9/7/CP 1294/Lvl 19) has appeared 1.3km (NW) away, til 15:03:14 (26m 51s). https://t.co/ZprMdgOHjr",0,0,2017-08-04 05:36:22,,pokealarm_hjstella
Smart City Feed 🤖,RT @KeithRoan: Alibaba Group Forms Partnership with Macau SAR Government to Drive Smart City Development https://t.co/KOVDagJ5F8,1,0,2017-08-04 05:35:03,,SCBotBackend
HotChai,"Android app ""Home Time Line"" on Twitter is released!
This app shows your Twitter's ""Home Time Line"" only.… https://t.co/3KjfVvcCBf",0,0,2017-08-04 05:34:02,,Twitter Web Client
Prince Edward County,There's room at the Inn https://t.co/8EFl6YCNC4,0,0,2017-08-04 05:32:36,,IFTTT
furniturephotos,"https://t.co/cVxkOQkHFU St. Jude Dream Home opens for tours, nears giveaway - Northeast Mississippi Daily Journal -… https://t.co/Bjsd7QSlPj",0,0,2017-08-04 05:32:29,,IFTTT
Michael Phillips,Notes from City Hall https://t.co/YlgqVkjiih  #plumbingnews,0,0,2017-08-04 05:31:34,2/69 Secam St. Mansfield QLD,IFTTT
Michael Phillips,IoT May be Key to Future of Home Services Contracting https://t.co/TXDaYslD3D  #plumbingnews,0,0,2017-08-04 05:31:33,2/69 Secam St. Mansfield QLD,IFTTT
keith roan,Alibaba Group Forms Partnership with Macau SAR Government to Drive Smart City Development https://t.co/KOVDagJ5F8,1,0,2017-08-04 05:30:29,,Hootsuite
Deepak Ravlani,"Google Home goes from being a handy gadget in your living room to feeling like magic, If you have smart home… https://t.co/lxrsrSYlkH",0,0,2017-08-04 05:30:05,"Vadodara, India",ManageFlitter
hjstella_home,"Larvitar (20%/2/6/1/CP 459/Lvl 22) has appeared 533.8m (SE) away, til 14:57:57 (28m 28s). https://t.co/vAIV7QML9T",0,0,2017-08-04 05:29:29,,pokealarm_hjstella
hjstella_home,"Moltres raid has started 2.1km (NW) away, til 16:26:57 (1h 58m). https://t.co/Bj61flwwMA",0,0,2017-08-04 05:28:23,,pokealarm_hjstella
務實,"Senators head home, block Trump recess appointments https://t.co/xd7UuoUmNt",0,0,2017-08-04 05:28:17,菲律宾,IFTTT
Modtrice with Exit,Creating the Ultimate Guest Room: How to Make Guests Feel Right at Home https://t.co/PD1qNdgh0T https://t.co/kO4UEo4iEw,0,0,2017-08-04 05:27:03,Fort Hood Texas,engage121
hjstella_home,"Moltres raid has started 1.8km (N) away, til 16:26:45 (1h 59m). https://t.co/8HkClHVNHB",0,0,2017-08-04 05:26:49,,pokealarm_hjstella
#AFRICA,South Africa welcomes home a lost son https://t.co/5Yg4vkLXyw #africa,0,0,2017-08-04 05:26:35,,IFTTT
Lopa,RT @TeachHeath: MATH question tool (see pic) and more at website: https://t.co/y8nEUPVbqL #EdReform15 http://t.co/jQY7zgFUod,9,0,2017-08-04 05:26:17,"Surat, India",Twitter Web Client
Home Improvement Tip,Fortune Brands Home &amp; Security Inc. (FBHS) Moves Lower on Volume Spike for August 03 https://t.co/O4d8woXDWi,0,0,2017-08-04 05:26:13,"Las Vegas, NV",IFTTT
London Cleaners .Net,National equestrians primed for a clean sweep at home Games https://t.co/RyDFhoi1dA,0,0,2017-08-04 05:25:11,"London, England",dlvr.it
CityFlyBy.com,"RT @RealNaturalNews: Roomba pursuing plan to share 3D maps of your private home with Google, Apple and Amazon https://t.co/DOanWziKpS #Reje…",3,0,2017-08-04 05:24:54,United States,Top Event Retweets
john weismantel,"RT @AIIAmericanGirI: Report: Al Gore's Home Burns 34 Times More Electricity Than Average U.S. Household @BreitbartNews
https://t.co/h3Qf0Kh…",175,0,2017-08-04 05:24:39,,Twitter for iPhone
Trish Klapprodt,2017-18 teaching website is live at https://t.co/StTcMj5FMs!  Constructive criticism welcome!,0,0,2017-08-04 05:22:09,"Burleson, TX",Twitter Web Client
hjstella_home,"Charizard raid has started 1.8km (NE) away, til 16:21:10 (1h 59m). https://t.co/TD5xiOeRa4",0,0,2017-08-04 05:21:33,,pokealarm_hjstella
Ahmed Ayub,"@rikki_rogers @TenPearls I see a smart phone, a Google home device, few sensors attached to a processor. What are y… https://t.co/kwEOfkTqG1",0,0,2017-08-04 05:21:11,"Karachi, Pakistan",Twitter for Android
Computer Minute,IT professionals and Home Theater installers Depend on Cat5e Cables https://t.co/5SHfFa9HSN,0,0,2017-08-04 05:21:05,"Richmond, VA",SEM Portal
yvesinthecity,@ChrisVanHollen the US should be honored to be home to the #saravia brothers; please fight to bring them back https://t.co/3ZICo7n34K,0,0,2017-08-04 05:20:46,city by the bay,Twitter for iPhone
James Norquay,Testing Google Home at the office today. https://t.co/Ic6RypiZYG,0,5,2017-08-04 05:19:32,"Sydney, Australia",Twitter Web Client
joe bon two,RT @CNET: 5 ways Google Home is awesome for playing music https://t.co/Aa6ERiyuV0 https://t.co/BWBZTPoFI2,14,0,2017-08-04 05:17:47,Indonesia West Java,Twitter for iPhone
